Order_ID,Order_Date,Region,Shipping_Mode,Product_Category,Customer_Segment,Shipment_Volume,Distance_km,Weather_Risk,Traffic_Index,Warehouse_Load,Scheduled_Days,Actual_Delivery_Days,Delivery_Delay_Days,Late_Delivery,Transport_Cost,Order_Value,Inventory_Units,Stockout
ORD-100503,2025-05-03 03:25:34.623082054,South,Second Class,Sports,Retail,5,1355,Low,25.6,66.0,5.3,6.6,1.3,1,169.26,360.18,135,0
ORD-100504,2025-05-03 09:15:15.010006670,East,Standard Class,Sports,Retail,10,783,Medium,34.8,94.8,4.6,6.4,1.8,1,126.44,522.66,593,0
ORD-100505,2025-05-03 15:04:55.396931288,West,First Class,Clothing,Retail,9,906,Medium,61.3,45.2,3.7,5.9,2.2,1,149.74,1084.12,69,0
ORD-100506,2025-05-03 20:54:35.783855904,South,Standard Class,Clothing,Wholesale,7,300,Low,54.9,58.9,3.6,4.5,0.9,1,74.44,632.73,481,0
ORD-100507,2025-05-04 02:44:16.170780520,West,Standard Class,Home & Kitchen,Wholesale,8,802,Medium,73.9,50.1,4.8,7.5,2.7,1,130.02,490.13,341,0
ORD-100508,2025-05-04 08:33:56.557705136,South,Standard Class,Sports,Wholesale,6,24,Medium,38.4,48.4,3.3,5.2,1.9,1,31.27,434.97,328,0
ORD-100509,2025-05-04 14:23:36.944629752,North,Second Class,Electronics,Retail,19,1338,Low,65.3,83.0,5.3,6.3,1.0,1,221.93,2341.71,498,0
ORD-100510,2025-05-04 20:13:17.331554370,North,Standard Class,Home & Kitchen,Retail,12,1129,High,53.0,65.4,5.3,7.5,2.2,1,167.61,1464.87,22,1
ORD-100511,2025-05-05 02:02:57.718478986,West,Standard Class,Sports,Retail,19,693,Medium,38.0,56.1,4.9,6.2,1.3,1,157.81,810.53,45,0
ORD-100512,2025-05-05 07:52:38.105403602,North,Standard Class,Home & Kitchen,Retail,20,1257,Medium,61.9,56.7,5.4,7.6,2.2,1,208.99,1980.5,125,0
ORD-100513,2025-05-05 13:42:18.492328218,South,Standard Class,Home & Kitchen,Wholesale,14,1221,Low,53.8,56.0,5.7,6.9,1.2,1,189.64,730.08,299,0
ORD-100514,2025-05-05 19:31:58.879252834,South,Standard Class,Home & Kitchen,Retail,17,196,Low,43.7,57.4,3.6,4.2,0.6,1,102.71,941.46,577,0
ORD-100515,2025-05-06 01:21:39.266177452,North,Second Class,Sports,Retail,3,99,Low,55.8,44.8,3.3,3.5,0.2,0,62.87,354.27,50,0
ORD-100516,2025-05-06 07:11:19.653102068,South,Standard Class,Sports,Retail,19,395,Medium,52.7,60.9,3.7,4.7,1.0,1,114.66,2292.67,257,0
ORD-100517,2025-05-06 13:01:00.040026684,East,Standard Class,Electronics,Retail,10,21,Medium,52.2,59.3,3.3,4.1,0.8,1,55.99,429.19,262,0
ORD-100518,2025-05-06 18:50:40.426951300,North,Second Class,Clothing,Wholesale,15,868,Low,47.6,52.9,4.3,5.1,0.8,1,153.78,1796.38,125,0
ORD-100519,2025-05-07 00:40:20.813875916,West,Standard Class,Home & Kitchen,Retail,5,802,Low,31.5,67.5,4.7,5.7,1.0,1,112.29,545.09,212,0
ORD-100520,2025-05-07 06:30:01.200800534,West,Second Class,Clothing,Corporate,2,816,Low,56.3,68.8,4.5,5.3,0.8,1,133.62,241.86,128,0
ORD-100521,2025-05-07 12:19:41.587725150,South,Standard Class,Home & Kitchen,Corporate,18,129,Low,40.6,56.1,3.5,3.6,0.1,0,103.94,1987.87,90,0
ORD-100522,2025-05-07 18:09:21.974649766,North,Standard Class,Electronics,Corporate,9,1379,High,36.6,62.7,5.9,9.1,3.2,1,172.31,790.05,317,0
ORD-100523,2025-05-07 23:59:02.361574382,East,Standard Class,Clothing,Wholesale,3,1466,Low,50.7,99.5,5.7,7.2,1.5,1,170.54,418.85,559,0
ORD-100524,2025-05-08 05:48:42.748498998,North,Standard Class,Clothing,Wholesale,14,894,Low,68.2,98.9,4.7,6.5,1.8,1,158.57,783.3,248,0
ORD-100525,2025-05-08 11:38:23.135423616,South,Standard Class,Clothing,Wholesale,2,28,Low,58.3,48.1,3.3,3.3,0.0,0,48.96,166.78,384,0
ORD-100526,2025-05-08 17:28:03.522348232,West,First Class,Electronics,Retail,10,606,Low,45.4,50.4,3.5,3.7,0.2,0,122.22,670.8,405,0
ORD-100527,2025-05-08 23:17:43.909272848,West,Standard Class,Electronics,Retail,15,1083,Medium,44.7,48.0,5.1,6.9,1.8,1,173.74,1729.45,507,0
ORD-100528,2025-05-09 05:07:24.296197464,West,Second Class,Home & Kitchen,Retail,15,1128,High,66.4,81.9,4.7,8.1,3.4,1,162.66,676.69,496,0
ORD-100529,2025-05-09 10:57:04.683122080,South,Second Class,Clothing,Retail,10,380,Low,11.9,58.6,3.7,3.5,-0.2,0,69.92,773.39,544,0
ORD-100530,2025-05-09 16:46:45.070046698,East,Standard Class,Electronics,Retail,8,1238,Low,69.4,68.8,5.4,7.3,1.9,1,165.67,904.98,490,0
ORD-100531,2025-05-09 22:36:25.456971314,East,Second Class,Electronics,Corporate,17,1452,Low,21.3,97.0,5.7,7.6,1.9,1,213.6,1142.99,558,0
ORD-100532,2025-05-10 04:26:05.843895930,South,Standard Class,Clothing,Retail,4,773,Low,29.5,64.8,4.6,5.0,0.4,1,110.7,254.57,579,0
ORD-100533,2025-05-10 10:15:46.230820546,East,Standard Class,Electronics,Retail,2,585,Low,45.7,76.3,4.4,5.7,1.3,1,110.45,137.43,451,0
ORD-100534,2025-05-10 16:05:26.617745164,North,Standard Class,Sports,Wholesale,4,799,Low,94.1,73.3,4.8,5.4,0.6,1,124.44,435.13,300,0
ORD-100535,2025-05-10 21:55:07.004669780,North,First Class,Home & Kitchen,Retail,17,60,Medium,85.2,55.6,2.4,4.2,1.8,1,112.51,1059.95,191,0
ORD-100536,2025-05-11 03:44:47.391594396,East,Same Day,Electronics,Corporate,10,795,Low,67.7,81.9,3.4,4.3,0.9,1,151.52,756.4,347,0
ORD-100537,2025-05-11 09:34:27.778519012,North,Standard Class,Sports,Retail,1,59,Low,61.4,51.4,3.7,4.4,0.7,1,62.7,88.61,499,0
ORD-100538,2025-05-11 15:24:08.165443628,North,Second Class,Electronics,Corporate,4,71,Low,21.5,86.4,3.0,2.8,-0.2,0,39.97,499.62,454,0
ORD-100539,2025-05-11 21:13:48.552368246,West,First Class,Clothing,Wholesale,1,839,Medium,57.8,55.6,4.1,5.7,1.6,1,116.16,135.63,316,0
ORD-100540,2025-05-12 03:03:28.939292862,West,Standard Class,Home & Kitchen,Retail,17,776,Low,45.1,57.4,4.7,5.2,0.5,1,166.95,917.51,54,0
ORD-100541,2025-05-12 08:53:09.326217478,East,First Class,Clothing,Retail,10,1481,Low,40.3,47.6,5.1,6.2,1.1,1,195.99,1233.36,170,0
ORD-100542,2025-05-12 14:42:49.713142094,West,Second Class,Home & Kitchen,Retail,2,771,Medium,57.8,50.2,4.2,6.4,2.2,1,119.52,253.64,350,0
ORD-100543,2025-05-12 20:32:30.100066710,West,Same Day,Electronics,Retail,5,1471,Low,46.5,58.2,4.7,6.0,1.3,1,162.46,573.11,237,0
ORD-100544,2025-05-13 02:22:10.486991328,North,Same Day,Clothing,Retail,13,1215,High,70.6,26.1,4.2,8.0,3.8,1,204.87,1129.83,279,0
ORD-100545,2025-05-13 08:11:50.873915944,South,Standard Class,Clothing,Corporate,12,519,Low,20.2,61.3,3.9,4.1,0.2,0,104.44,515.16,187,0
ORD-100546,2025-05-13 14:01:31.260840560,South,Standard Class,Clothing,Retail,17,1391,Medium,56.4,56.9,5.8,8.4,2.6,1,181.97,1785.81,54,0
ORD-100547,2025-05-13 19:51:11.647765176,North,Second Class,Home & Kitchen,Corporate,1,734,High,39.2,77.6,4.1,6.1,2.0,1,100.58,106.26,285,0
ORD-100548,2025-05-14 01:40:52.034689792,East,Standard Class,Electronics,Retail,2,901,Low,47.6,71.8,4.8,5.7,0.9,1,93.33,155.89,272,0
ORD-100549,2025-05-14 07:30:32.421614410,South,Standard Class,Home & Kitchen,Corporate,1,168,Medium,60.5,53.7,3.7,4.7,1.0,1,46.22,40.98,470,0
ORD-100550,2025-05-14 13:20:12.808539026,South,Same Day,Home & Kitchen,Retail,8,334,Low,34.9,57.7,2.4,3.3,0.9,1,119.88,465.62,76,0
ORD-100551,2025-05-14 19:09:53.195463642,North,Standard Class,Clothing,Retail,15,793,Medium,58.0,61.2,4.4,6.1,1.7,1,145.3,1411.9,296,0
ORD-100552,2025-05-15 00:59:33.582388258,North,Standard Class,Clothing,Retail,14,421,High,51.2,88.8,4.1,5.9,1.8,1,97.6,652.0,513,0
ORD-100553,2025-05-15 06:49:13.969312874,West,First Class,Clothing,Retail,5,908,Medium,43.1,51.8,3.8,4.9,1.1,1,131.16,513.56,168,0
ORD-100554,2025-05-15 12:38:54.356237492,North,Standard Class,Clothing,Wholesale,14,138,High,46.5,53.5,3.1,4.8,1.7,1,79.34,1584.3,196,0
ORD-100555,2025-05-15 18:28:34.743162108,North,Standard Class,Home & Kitchen,Retail,14,391,Low,52.2,46.9,4.1,4.9,0.8,1,122.67,924.91,61,0
ORD-100556,2025-05-16 00:18:15.130086724,South,Same Day,Clothing,Retail,4,1005,Low,41.2,41.3,3.8,4.9,1.1,1,125.49,201.3,348,0
ORD-100557,2025-05-16 06:07:55.517011340,South,Standard Class,Home & Kitchen,Retail,15,926,Low,55.1,69.9,5.0,6.0,1.0,1,164.07,751.85,514,0
ORD-100558,2025-05-16 11:57:35.903935956,East,Standard Class,Sports,Wholesale,9,1476,Medium,50.0,68.2,5.8,7.7,1.9,1,177.0,665.29,294,0
ORD-100559,2025-05-16 17:47:16.290860574,South,Standard Class,Clothing,Retail,2,1352,Medium,44.0,85.5,5.4,7.7,2.3,1,191.79,265.11,256,0
ORD-100560,2025-05-16 23:36:56.677785190,North,Same Day,Sports,Retail,8,1220,Low,83.6,81.7,3.9,5.2,1.3,1,176.38,798.65,451,0
ORD-100561,2025-05-17 05:26:37.064709806,North,Standard Class,Clothing,Retail,16,21,Low,62.5,100.0,3.2,4.0,0.8,1,85.74,1879.82,270,0
ORD-100562,2025-05-17 11:16:17.451634422,West,Second Class,Home & Kitchen,Retail,14,912,Low,48.1,63.8,4.2,5.3,1.1,1,152.58,1839.95,245,0
ORD-100563,2025-05-17 17:05:57.838559038,East,Standard Class,Electronics,Retail,6,359,Medium,57.6,60.8,3.9,5.1,1.2,1,81.98,336.23,460,0
ORD-100564,2025-05-17 22:55:38.225483656,East,Standard Class,Home & Kitchen,Corporate,16,415,High,36.5,44.2,3.9,6.2,2.3,1,108.72,1628.58,177,0
ORD-100565,2025-05-18 04:45:18.612408272,East,Same Day,Home & Kitchen,Retail,8,330,Low,47.1,76.1,2.5,3.1,0.6,1,80.84,644.45,511,0
ORD-100566,2025-05-18 10:34:58.999332888,West,Second Class,Home & Kitchen,Wholesale,10,695,Low,49.2,66.9,4.1,5.1,1.0,1,147.12,839.65,168,0
ORD-100567,2025-05-18 16:24:39.386257504,North,Same Day,Clothing,Retail,2,203,Low,32.6,75.4,2.3,2.1,-0.2,0,54.94,137.95,311,0
ORD-100568,2025-05-18 22:14:19.773182120,South,Standard Class,Home & Kitchen,Retail,20,807,Low,62.0,46.8,4.8,6.0,1.2,1,139.48,1374.98,157,0
ORD-100569,2025-05-19 04:04:00.160106738,East,Second Class,Clothing,Retail,17,265,High,45.9,70.6,3.2,5.8,2.6,1,94.94,1695.15,383,0
ORD-100570,2025-05-19 09:53:40.547031354,South,First Class,Home & Kitchen,Retail,4,761,Low,48.6,68.3,3.8,4.8,1.0,1,127.45,398.74,266,0
ORD-100571,2025-05-19 15:43:20.933955970,West,Standard Class,Electronics,Retail,12,946,Low,44.8,67.2,5.0,6.2,1.2,1,150.16,811.47,151,0
ORD-100572,2025-05-19 21:33:01.320880586,South,Standard Class,Clothing,Retail,16,286,Low,100.0,54.1,3.3,4.3,1.0,1,112.9,748.82,448,0
ORD-100573,2025-05-20 03:22:41.707805204,West,First Class,Clothing,Retail,11,172,Low,43.1,84.0,2.8,3.5,0.7,1,98.53,994.42,561,0
ORD-100574,2025-05-20 09:12:22.094729820,West,Standard Class,Clothing,Corporate,5,1214,High,17.8,97.8,5.4,8.2,2.8,1,144.5,562.63,26,1
ORD-100575,2025-05-20 15:02:02.481654436,South,Second Class,Clothing,Retail,20,1113,Low,26.2,47.2,4.9,5.3,0.4,1,194.34,1794.77,345,0
ORD-100576,2025-05-20 20:51:42.868579052,West,Same Day,Home & Kitchen,Retail,6,407,Low,68.7,76.5,2.4,3.6,1.2,1,86.02,224.29,433,0
ORD-100577,2025-05-21 02:41:23.255503668,East,Standard Class,Electronics,Retail,7,1333,Low,79.1,20.0,5.6,6.4,0.8,1,183.61,472.73,434,0
ORD-100578,2025-05-21 08:31:03.642428286,West,Standard Class,Sports,Retail,8,347,High,42.7,75.7,3.6,6.0,2.4,1,86.53,882.13,140,0
ORD-100579,2025-05-21 14:20:44.029352902,South,Standard Class,Electronics,Wholesale,18,1392,High,78.0,35.1,5.9,9.1,3.2,1,208.38,1941.52,77,0
ORD-100580,2025-05-21 20:10:24.416277518,South,Standard Class,Home & Kitchen,Retail,11,187,Low,68.3,56.6,3.3,3.7,0.4,1,98.63,401.49,313,0
ORD-100581,2025-05-22 02:00:04.803202134,East,Standard Class,Home & Kitchen,Retail,15,997,Low,51.6,44.0,4.8,5.8,1.0,1,175.41,1225.08,385,0
ORD-100582,2025-05-22 07:49:45.190126750,North,Second Class,Clothing,Retail,19,48,Low,50.3,61.6,3.0,3.1,0.1,0,94.43,1455.8,180,0
ORD-100583,2025-05-22 13:39:25.577051368,South,Standard Class,Sports,Retail,19,312,Low,58.3,78.4,3.7,4.6,0.9,1,114.16,1851.73,227,0
ORD-100584,2025-05-22 19:29:05.963975984,West,Second Class,Home & Kitchen,Corporate,18,619,Low,70.8,35.3,3.8,4.7,0.9,1,163.9,862.29,323,0
ORD-100585,2025-05-23 01:18:46.350900600,East,Standard Class,Home & Kitchen,Retail,19,146,Medium,62.2,59.2,3.6,4.6,1.0,1,113.25,1791.03,275,0
ORD-100586,2025-05-23 07:08:26.737825216,North,Standard Class,Clothing,Wholesale,19,696,High,42.8,56.8,4.6,7.6,3.0,1,145.9,2395.07,295,0
ORD-100587,2025-05-23 12:58:07.124749832,South,Standard Class,Clothing,Retail,20,363,Low,51.9,90.3,4.0,4.8,0.8,1,118.25,1417.21,412,0
ORD-100588,2025-05-23 18:47:47.511674450,North,Second Class,Home & Kitchen,Corporate,13,166,Low,90.7,71.9,3.3,4.4,1.1,1,107.39,876.62,590,0
ORD-100589,2025-05-24 00:37:27.898599066,North,Standard Class,Clothing,Retail,3,1444,Low,59.5,46.2,5.8,7.7,1.9,1,174.36,156.38,479,0
ORD-100590,2025-05-24 06:27:08.285523682,West,Standard Class,Home & Kitchen,Retail,3,1474,Low,70.6,57.5,5.8,7.9,2.1,1,174.9,165.58,14,1
ORD-100591,2025-05-24 12:16:48.672448298,South,First Class,Clothing,Wholesale,16,1445,Low,64.7,89.9,4.9,6.8,1.9,1,210.17,2019.34,216,0
ORD-100592,2025-05-24 18:06:29.059372914,South,Second Class,Home & Kitchen,Retail,7,248,Low,59.9,76.4,3.3,3.8,0.5,1,86.22,901.15,15,1
ORD-100593,2025-05-24 23:56:09.446297532,East,Standard Class,Electronics,Retail,17,585,High,57.0,50.3,4.2,6.2,2.0,1,136.78,621.66,525,0
ORD-100594,2025-05-25 05:45:49.833222148,North,Same Day,Electronics,Corporate,19,504,Low,71.2,60.7,2.7,3.7,1.0,1,152.13,2305.85,390,0
ORD-100595,2025-05-25 11:35:30.220146764,South,Standard Class,Home & Kitchen,Retail,13,502,Medium,67.9,61.2,4.2,6.1,1.9,1,136.03,684.9,139,0
ORD-100596,2025-05-25 17:25:10.607071380,East,Standard Class,Home & Kitchen,Wholesale,16,636,Low,59.8,56.4,4.6,5.6,1.0,1,145.82,1432.35,505,0
ORD-100597,2025-05-25 23:14:50.993995996,East,Standard Class,Home & Kitchen,Wholesale,6,775,Low,42.5,37.6,4.7,4.1,-0.6,0,138.67,619.79,342,0
ORD-100598,2025-05-26 05:04:31.380920614,West,Standard Class,Home & Kitchen,Corporate,9,738,Low,61.9,54.2,4.9,6.1,1.2,1,129.56,644.14,40,0
ORD-100599,2025-05-26 10:54:11.767845230,East,Standard Class,Clothing,Corporate,20,451,High,53.8,87.2,3.9,6.8,2.9,1,142.07,1718.61,99,0
ORD-100600,2025-05-26 16:43:52.154769846,South,Second Class,Clothing,Retail,17,1471,Low,49.5,58.9,5.1,6.4,1.3,1,223.93,1652.61,487,0
ORD-100601,2025-05-26 22:33:32.541694462,West,Standard Class,Electronics,Retail,5,1470,Low,100.0,63.3,6.0,8.3,2.3,1,197.68,311.21,180,0
ORD-100602,2025-05-27 04:23:12.928619078,West,First Class,Clothing,Retail,19,510,Medium,27.3,67.2,3.2,4.5,1.3,1,143.92,2474.93,319,0
ORD-100603,2025-05-27 10:12:53.315543696,East,Same Day,Electronics,Wholesale,10,347,Medium,72.3,100.0,2.5,4.0,1.5,1,107.75,554.1,538,0
ORD-100604,2025-05-27 16:02:33.702468312,West,Second Class,Home & Kitchen,Corporate,17,808,Medium,39.5,65.1,4.0,5.9,1.9,1,177.81,635.94,180,0
ORD-100605,2025-05-27 21:52:14.089392928,West,Second Class,Electronics,Retail,11,566,Low,57.4,82.5,3.7,4.2,0.5,1,113.22,1388.76,16,1
ORD-100606,2025-05-28 03:41:54.476317544,West,Second Class,Electronics,Retail,13,1481,Low,100.0,55.4,5.2,7.1,1.9,1,206.12,1029.4,59,0
ORD-100607,2025-05-28 09:31:34.863242160,North,Same Day,Electronics,Retail,4,655,Medium,37.7,60.8,3.0,4.3,1.3,1,103.42,311.13,550,0
ORD-100608,2025-05-28 15:21:15.250166778,East,Standard Class,Electronics,Retail,7,78,Low,42.0,65.2,3.3,3.3,0.0,0,61.15,430.66,363,0
ORD-100609,2025-05-28 21:10:55.637091394,South,Standard Class,Electronics,Corporate,15,205,Low,54.7,52.6,3.6,4.1,0.5,1,75.62,567.96,203,0
ORD-100610,2025-05-29 03:00:36.024016010,East,Second Class,Sports,Retail,17,130,Low,39.8,61.7,3.3,4.0,0.7,1,113.22,1026.18,56,0
ORD-100611,2025-05-29 08:50:16.410940626,East,Second Class,Clothing,Wholesale,2,586,Low,70.9,79.2,4.0,5.5,1.5,1,86.41,162.31,420,0
ORD-100612,2025-05-29 14:39:56.797865244,West,Standard Class,Sports,Wholesale,2,488,High,45.4,52.2,3.8,6.4,2.6,1,89.37,183.5,33,1
ORD-100613,2025-05-29 20:29:37.184789860,West,Second Class,Home & Kitchen,Corporate,14,1288,Medium,66.8,65.0,5.3,6.9,1.6,1,173.23,1137.31,64,0
ORD-100614,2025-05-30 02:19:17.571714476,South,Standard Class,Sports,Retail,9,1338,Low,31.1,76.3,5.7,6.4,0.7,1,184.21,1106.72,360,0
ORD-100615,2025-05-30 08:08:57.958639092,East,Same Day,Sports,Corporate,17,227,High,22.5,51.8,2.3,4.2,1.9,1,93.47,2073.61,388,0
ORD-100616,2025-05-30 13:58:38.345563708,East,Standard Class,Clothing,Wholesale,2,1418,Low,50.9,82.5,5.8,7.3,1.5,1,153.41,172.8,346,0
ORD-100617,2025-05-30 19:48:18.732488326,South,Standard Class,Electronics,Wholesale,7,884,Low,26.8,66.2,4.8,5.3,0.5,1,134.59,909.62,546,0
ORD-100618,2025-05-31 01:37:59.119412942,North,Standard Class,Clothing,Retail,1,474,Low,82.3,62.4,3.9,5.6,1.7,1,79.46,131.39,168,0
ORD-100619,2025-05-31 07:27:39.506337558,North,Standard Class,Home & Kitchen,Retail,15,622,Medium,27.5,32.9,4.3,5.4,1.1,1,124.78,1865.54,337,0
ORD-100620,2025-05-31 13:17:19.893262174,West,Standard Class,Sports,Wholesale,18,673,Low,36.3,59.0,4.6,5.4,0.8,1,147.22,1858.02,190,0
ORD-100621,2025-05-31 19:07:00.280186790,South,Standard Class,Electronics,Retail,4,272,Low,62.4,70.9,3.6,4.6,1.0,1,86.01,223.5,223,0
ORD-100622,2025-06-01 00:56:40.667111408,West,Standard Class,Clothing,Retail,7,1304,Medium,44.4,92.9,5.4,7.5,2.1,1,160.25,413.95,98,0
ORD-100623,2025-06-01 06:46:21.054036024,South,Standard Class,Home & Kitchen,Retail,17,38,Low,27.7,74.1,3.3,4.3,1.0,1,75.56,2063.61,478,0
ORD-100624,2025-06-01 12:36:01.440960640,West,Standard Class,Sports,Retail,1,123,High,91.7,83.0,3.2,5.6,2.4,1,59.44,86.86,425,0
ORD-100625,2025-06-01 18:25:41.827885256,South,Standard Class,Clothing,Retail,20,424,Low,37.0,45.7,3.7,3.8,0.1,0,135.95,2404.61,430,0
ORD-100626,2025-06-02 00:15:22.214809872,West,Standard Class,Home & Kitchen,Retail,18,232,Low,51.5,63.0,3.6,3.7,0.1,0,127.05,1869.1,93,0
ORD-100627,2025-06-02 06:05:02.601734490,North,Standard Class,Sports,Retail,4,111,Medium,51.2,84.5,3.7,5.4,1.7,1,48.52,224.08,79,0
ORD-100628,2025-06-02 11:54:42.988659106,East,Standard Class,Sports,Corporate,3,587,Low,67.8,50.8,4.3,5.4,1.1,1,97.32,232.27,471,0
ORD-100629,2025-06-02 17:44:23.375583722,West,Standard Class,Electronics,Corporate,14,577,Low,63.3,80.4,4.3,5.1,0.8,1,143.55,1794.52,402,0
ORD-100630,2025-06-02 23:34:03.762508338,West,Standard Class,Electronics,Retail,1,205,Low,40.1,76.7,3.2,3.3,0.1,0,83.61,43.01,27,1
ORD-100631,2025-06-03 05:23:44.149432954,West,First Class,Home & Kitchen,Retail,11,1219,High,49.1,69.4,4.7,8.2,3.5,1,162.29,1168.31,402,0
ORD-100632,2025-06-03 11:13:24.536357572,North,Same Day,Sports,Retail,2,1327,Medium,50.9,59.7,4.3,6.4,2.1,1,150.44,295.78,588,0
ORD-100633,2025-06-03 17:03:04.923282188,South,Same Day,Clothing,Retail,11,1085,Medium,68.5,49.2,3.8,6.2,2.4,1,169.72,526.38,453,0
ORD-100634,2025-06-03 22:52:45.310206804,North,Second Class,Sports,Corporate,8,793,Low,34.0,93.4,4.3,5.1,0.8,1,121.15,510.5,173,0
ORD-100635,2025-06-04 04:42:25.697131420,North,Second Class,Electronics,Retail,15,1423,Low,91.3,75.1,5.4,7.5,2.1,1,198.3,1347.18,196,0
ORD-100636,2025-06-04 10:32:06.084056036,East,Standard Class,Home & Kitchen,Retail,18,539,Low,41.3,70.4,4.0,4.7,0.7,1,137.3,2089.01,453,0
ORD-100637,2025-06-04 16:21:46.470980654,East,First Class,Electronics,Retail,10,652,Low,54.8,58.4,3.6,4.2,0.6,1,142.59,850.75,246,0
ORD-100638,2025-06-04 22:11:26.857905270,West,First Class,Home & Kitchen,Retail,13,42,Medium,34.1,65.6,2.7,3.5,0.8,1,62.05,529.86,444,0
ORD-100639,2025-06-05 04:01:07.244829886,West,First Class,Clothing,Corporate,13,1068,Low,31.6,67.6,4.3,4.8,0.5,1,182.65,644.11,576,0
ORD-100640,2025-06-05 09:50:47.631754502,East,First Class,Electronics,Wholesale,20,156,Low,39.3,71.4,2.5,3.0,0.5,1,100.08,1418.97,249,0
ORD-100641,2025-06-05 15:40:28.018679118,West,Standard Class,Electronics,Retail,5,1005,Low,37.5,76.7,5.0,6.2,1.2,1,142.57,358.36,348,0
ORD-100642,2025-06-05 21:30:08.405603736,North,First Class,Home & Kitchen,Retail,5,1178,Low,47.5,52.5,4.7,6.1,1.4,1,173.42,314.69,298,0
ORD-100643,2025-06-06 03:19:48.792528352,North,First Class,Electronics,Corporate,8,341,Low,37.4,41.5,2.8,3.3,0.5,1,93.98,928.73,310,0
ORD-100644,2025-06-06 09:09:29.179452968,East,Standard Class,Electronics,Retail,15,926,Low,67.5,66.3,5.0,6.2,1.2,1,158.74,591.09,54,0
ORD-100645,2025-06-06 14:59:09.566377584,West,Same Day,Sports,Corporate,18,469,Low,40.9,37.0,2.6,3.5,0.9,1,136.99,2062.25,592,0
ORD-100646,2025-06-06 20:48:49.953302200,North,Standard Class,Clothing,Corporate,6,609,Low,38.9,59.8,4.4,5.3,0.9,1,105.56,753.63,329,0
ORD-100647,2025-06-07 02:38:30.340226818,East,Same Day,Clothing,Retail,3,804,Low,47.9,56.9,3.3,4.6,1.3,1,123.44,308.7,145,0
ORD-100648,2025-06-07 08:28:10.727151434,East,First Class,Electronics,Corporate,13,389,Medium,72.9,72.9,3.0,5.1,2.1,1,109.46,1238.98,348,0
ORD-100649,2025-06-07 14:17:51.114076050,North,Standard Class,Home & Kitchen,Retail,12,1199,Low,58.9,96.7,5.7,7.1,1.4,1,186.72,625.85,244,0
ORD-100650,2025-06-07 20:07:31.501000666,South,Second Class,Clothing,Wholesale,8,604,Low,53.2,33.9,3.6,4.3,0.7,1,97.59,730.04,494,0
ORD-100651,2025-06-08 01:57:11.887925284,West,Standard Class,Electronics,Retail,4,703,Low,29.2,100.0,4.6,5.6,1.0,1,96.9,303.66,458,0
ORD-100652,2025-06-08 07:46:52.274849900,East,First Class,Clothing,Retail,17,1226,Low,34.4,61.3,4.9,5.5,0.6,1,172.33,1001.7,235,0
ORD-100653,2025-06-08 13:36:32.661774516,North,First Class,Electronics,Retail,17,357,Medium,32.0,70.6,3.2,3.9,0.7,1,114.41,1547.79,430,0
ORD-100654,2025-06-08 19:26:13.048699132,West,Second Class,Clothing,Retail,15,689,Low,78.5,42.4,3.8,4.4,0.6,1,125.13,547.37,29,1
ORD-100655,2025-06-09 01:15:53.435623748,South,First Class,Electronics,Retail,12,1491,High,64.6,80.9,4.9,8.3,3.4,1,193.59,779.84,580,0
ORD-100656,2025-06-09 07:05:33.822548366,West,Standard Class,Electronics,Retail,6,611,Medium,39.5,65.7,4.2,5.4,1.2,1,94.58,602.27,311,0
ORD-100657,2025-06-09 12:55:14.209472982,South,Standard Class,Clothing,Retail,9,191,Low,44.8,64.0,3.6,3.5,-0.1,0,98.67,709.79,396,0
ORD-100658,2025-06-09 18:44:54.596397598,East,Standard Class,Home & Kitchen,Retail,2,441,Low,40.1,34.0,4.0,4.4,0.4,1,70.81,110.9,390,0
ORD-100659,2025-06-10 00:34:34.983322214,South,Standard Class,Electronics,Retail,5,1435,Low,39.1,66.2,5.6,6.8,1.2,1,159.73,218.68,194,0
ORD-100660,2025-06-10 06:24:15.370246830,South,Standard Class,Electronics,Corporate,10,1144,Low,63.3,78.5,5.1,6.9,1.8,1,169.82,641.24,417,0
ORD-100661,2025-06-10 12:13:55.757171448,West,Standard Class,Home & Kitchen,Corporate,9,1218,Low,49.8,61.2,5.3,7.2,1.9,1,189.05,820.99,244,0
ORD-100662,2025-06-10 18:03:36.144096064,North,Standard Class,Home & Kitchen,Retail,2,395,Low,92.5,83.8,3.9,5.2,1.3,1,83.68,183.41,411,0
ORD-100663,2025-06-10 23:53:16.531020680,North,Standard Class,Sports,Retail,20,1262,Low,77.5,83.1,5.9,7.3,1.4,1,205.11,986.9,62,0
ORD-100664,2025-06-11 05:42:56.917945296,South,First Class,Electronics,Wholesale,6,602,Low,78.6,54.7,3.3,4.5,1.2,1,127.29,577.87,96,0
ORD-100665,2025-06-11 11:32:37.304869912,East,Standard Class,Clothing,Wholesale,11,1197,Medium,67.1,90.5,5.2,7.4,2.2,1,185.04,1464.79,554,0
ORD-100666,2025-06-11 17:22:17.691794530,West,First Class,Electronics,Retail,10,1324,Medium,47.4,65.7,4.6,6.5,1.9,1,185.33,945.34,444,0
ORD-100667,2025-06-11 23:11:58.078719146,West,Standard Class,Electronics,Wholesale,10,328,High,65.8,65.8,3.9,6.1,2.2,1,90.79,861.1,85,0
